Growth_phase,Strain,Length_px,Length
earlysta,ftsZ2,51.24451,6.832601333
earlysta,ftsZ2,151.72673,20.23023067
earlysta,ftsZ2,15.652476,2.0869968
earlysta,ftsZ2,228.07893,30.410524
earlysta,ftsZ2,36.878178,4.9170904
earlysta,ftsZ2,26.076809,3.476907867
earlysta,ftsZ2,143.75327,19.16710267
earlysta,ftsZ2,23.43075,3.1241
earlysta,ftsZ2,14.56022,1.941362667
earlysta,ftsZ2,21.633308,2.884441067
earlysta,ftsZ2,22.825424,3.043389867
earlysta,ftsZ2,21.095022,2.8126696
earlysta,ftsZ2,23.769728,3.169297067
earlysta,ftsZ2,227.4379,30.32505333
earlysta,ftsZ2,23.086792,3.078238933
earlysta,ftsZ2,13.601471,1.813529467
earlysta,ftsZ2,24.186773,3.224903067
earlysta,ftsZ2,40.4475,5.393
earlysta,ftsZ2,21.954498,2.9272664
earlysta,ftsZ2,21.954498,2.9272664
earlysta,ftsZ2,18.027756,2.4037008
earlysta,ftsZ2,57.428215,7.657095333
earlysta,ftsZ2,136.5174,18.20232
earlysta,ftsZ2,23.769728,3.169297067
earlysta,ftsZ2,168.68018,22.49069067
earlysta,ftsZ2,50.635956,6.7514608
earlysta,ftsZ2,22.803509,3.040467867
earlysta,ftsZ2,239.20702,31.89426933
earlysta,ftsZ2,41.976185,5.596824667
earlysta,ftsZ2,186.25252,24.83366933
earlysta,ftsZ2,56.302753,7.507033733
earlysta,ftsZ2,56.0803,7.477373333
earlysta,ftsZ2,142.56227,19.00830267
earlysta,ftsZ2,29.427877,3.923716933
earlysta,ftsZ2,73.409805,9.787974
earlysta,ftsZ2,80.05623,10.674164
earlysta,ftsZ2,62.801273,8.373503067
earlysta,ftsZ2,70.60453,9.413937333
earlysta,ftsZ2,83.48653,11.13153733
earlysta,ftsZ2,100.26465,13.36862
earlysta,ftsZ2,48.8467,6.512893333
earlysta,ftsZ2,47.507893,6.334385733
earlysta,ftsZ2,32.55764,4.341018667
earlysta,ftsZ2,162.80664,21.707552
earlysta,ftsZ2,55.362442,7.381658933
earlysta,ftsZ2,55.97321,7.463094667
earlysta,ftsZ2,74.672615,9.956348667
earlysta,ftsZ2,110.4355,14.72473333
earlysta,ftsZ2,54.129475,7.217263333
earlysta,ftsZ2,18.439089,2.4585452
earlysta,ftsZ2,166.62833,22.21711067
earlysta,ftsZ2,29,3.866666667
earlysta,ftsZ2,18.027756,2.4037008
earlysta,ftsZ2,18.973665,2.529822
earlysta,ftsZ2,113.46365,15.12848667
earlysta,ftsZ2,58.5235,7.803133333
earlysta,ftsZ2,218.19716,29.09295467
earlysta,ftsZ2,14.866069,1.982142533
earlysta,ftsZ2,25.179358,3.357247733
earlysta,ftsZ2,71.25307,9.500409333
earlysta,ftsZ2,67.72001,9.029334667
earlysta,ftsZ2,95.707886,12.76105147
earlysta,ftsZ2,24.758837,3.301178267
earlysta,ftsZ2,23.021729,3.069563867
earlysta,ftsZ2,153.73354,20.49780533
earlysta,ftsZ2,30,4
earlysta,ftsZ2,29.529646,3.937286133
earlysta,ftsZ2,22.36068,2.981424
earlysta,ftsZ2,93.38094,12.450792
earlysta,ftsZ2,25.942244,3.458965867
earlysta,ftsZ2,198.70833,26.494444
earlysta,ftsZ2,68.41052,9.121402667
earlysta,ftsZ2,31.764761,4.235301467
earlysta,ftsZ2,34.132095,4.550946
earlysta,ftsZ2,25.495098,3.3993464
earlysta,ftsZ2,18.439089,2.4585452
earlysta,ftsZ2,38.470768,5.129435733
earlysta,ftsZ2,28.42534,3.790045333
earlysta,ftsZ2,146.27713,19.50361733
earlysta,ftsZ2,24.186773,3.224903067
earlysta,ftsZ2,20.248457,2.699794267
earlysta,ftsZ2,22.203604,2.960480533
earlysta,ftsZ2,18.439089,2.4585452
earlysta,ftsZ2,25.632011,3.417601467
earlysta,ftsZ2,26.24881,3.499841333
earlysta,ftsZ2,116.284134,15.5045512
earlysta,ftsZ2,16.03122,2.137496
earlysta,ftsZ2,135.79396,18.10586133
earlysta,ftsZ2,16.492422,2.1989896
earlysta,ftsZ2,52.63079,7.017438667
earlysta,ftsZ2,21.84033,2.912044
earlysta,ftsZ2,22.825424,3.043389867
earlysta,ftsZ2,14.21267,1.895022667
earlysta,ftsZ2,61.400326,8.186710133
earlysta,ftsZ2,117.456375,15.66085
earlysta,ftsZ2,17.720045,2.362672667
earlysta,ftsZ2,24.083189,3.211091867
earlysta,ftsZ2,16.492422,2.1989896
earlysta,ftsZ2,147.10541,19.61405467
earlysta,ftsZ2,141.11343,18.815124
earlysta,ftsZ2,22.847319,3.0463092
earlysta,ftsZ2,25.495098,3.3993464
earlysta,ftsZ2,56.32051,7.509401333
earlysta,ftsZ2,41.773197,5.5697596
earlysta,ftsZ2,16.27882,2.170509333
earlysta,ftsZ2,76.66159,10.22154533
earlysta,ftsZ2,28.01785,3.735713333
earlysta,ftsZ2,132.42357,17.656476
earlysta,ftsZ2,27.294687,3.6392916
earlysta,ftsZ2,34.36568,4.582090667
earlysta,ftsZ2,65.12296,8.683061333
earlysta,ftsZ2,32.55764,4.341018667
earlysta,ftsZ2,22.472204,2.996293867
earlysta,ftsZ2,30.083218,4.011095733
earlysta,ftsZ2,45.617977,6.082396933
earlysta,ftsZ2,24.698177,3.293090267
earlysta,ftsZ2,45.54119,6.072158667
earlysta,ftsZ2,66.189125,8.825216667
earlysta,ftsZ2,33.13608,4.418144
earlysta,ftsZ2,25.553865,3.407182
earlysta,ftsZ2,73.171036,9.756138133
earlysta,ftsZ2,19.235384,2.564717867
earlysta,ftsZ2,30.528675,4.07049
earlysta,ftsZ2,15.132746,2.017699467
earlysta,ftsZ2,140.1749,18.68998667
earlysta,ftsZ2,17.804493,2.3739324
earlysta,ftsZ2,118.72658,15.83021067
earlysta,ftsZ2,61.39218,8.185624
earlysta,ftsZ2,53.225933,7.096791067
earlysta,ftsZ2,19.723083,2.6297444
earlysta,ftsZ2,24.5153,3.268706667
earlysta,ftsZ2,70.035706,9.338094133
earlysta,ftsZ2,73.00685,9.734246667
earlysta,ftsZ2,22.36068,2.981424
earlysta,ftsZ2,99.60924,13.281232
earlysta,ftsZ2,22.803509,3.040467867
earlysta,ftsZ2,19.209373,2.561249733
earlysta,ftsZ2,68.18358,9.091144
earlysta,ftsZ2,26.57066,3.542754667
earlysta,ftsZ2,26.305893,3.5074524
earlysta,ftsZ2,41,5.466666667
earlysta,ftsZ2,61.073727,8.1431636
earlysta,ftsZ2,163.68874,21.82516533
earlysta,ftsZ2,28.284271,3.771236133
earlysta,ftsZ2,17.20465,2.293953333
earlysta,ftsZ2,61.611687,8.2148916
earlysta,ftsZ2,31.320919,4.176122533
earlysta,ftsZ2,26.24881,3.499841333
earlysta,ftsZ2,142.87407,19.049876
earlysta,ftsZ2,39.45884,5.261178667
earlysta,ftsZ2,56.61272,7.548362667
earlysta,ftsZ2,80.280754,10.70410053
earlysta,ftsZ2,23.537205,3.138294
earlysta,ftsZ2,38.327538,5.1103384
earlysta,ftsZ2,21.377558,2.850341067
earlysta,ftsZ2,34.539833,4.605311067
earlysta,ftsZ2,28.86174,3.848232
earlysta,ftsZ2,33.54102,4.472136
earlysta,ftsZ2,156.7801,20.90401333
earlysta,ftsZ2,28.284271,3.771236133
earlysta,ftsZ2,169.49927,22.59990267
earlysta,ftsZ2,158.80806,21.174408
earlysta,ftsZ2,44.28318,5.904424
earlysta,ftsZ2,53.235325,7.098043333
earlysta,ftsZ2,109.65856,14.62114133
earlysta,ftsZ2,16.763054,2.235073867
earlysta,ftsZ2,18.35756,2.447674667
earlysta,ftsZ2,87.84646,11.71286133
earlysta,ftsZ2,28.635643,3.818085733
earlysta,ftsZ2,21.377558,2.850341067
earlysta,ftsZ2,99.68952,13.291936
earlysta,ftsZ2,69.87131,9.316174667
earlysta,ftsZ2,55.443665,7.392488667
earlysta,ftsZ2,85.2115,11.36153333
earlysta,ftsZ2,181.83784,24.24504533
earlysta,ftsZ2,17.492855,2.332380667
earlysta,ftsZ2,80.70936,10.761248
earlysta,ftsZ2,104.93808,13.991744
earlysta,ftsZ2,22.472204,2.996293867
earlysta,ftsZ2,122.376465,16.316862
earlysta,ftsZ2,17.20465,2.293953333
earlysta,ftsZ2,22.36068,2.981424
earlysta,ftsZ2,20.615528,2.748737067
earlysta,ftsZ2,79.12016,10.54935467
earlysta,ftsZ2,13.892444,1.852325867
earlysta,ftsZ2,52.086468,6.9448624
earlysta,ftsZ2,18.788294,2.505105867
earlysta,ftsZ2,24.33105,3.24414
earlysta,ftsZ2,24.698177,3.293090267
earlysta,ftsZ2,25.317978,3.3757304
earlysta,ftsZ2,15,2
earlysta,ftsZ2,128.31601,17.10880133
earlysta,ftsZ2,16.27882,2.170509333
earlysta,ftsZ2,17.088007,2.278400933
earlysta,ftsZ2,18.027756,2.4037008
earlysta,ftsZ2,19.646883,2.6195844
earlysta,ftsZ2,25.806976,3.440930133
earlysta,ftsZ2,17.720045,2.362672667
earlysta,ftsZ2,252.4797,33.66396
earlysta,ftsZ2,19.416489,2.5888652
earlysta,ftsZ2,17.117243,2.282299067
earlysta,ftsZ2,22.472204,2.996293867
earlysta,ftsZ2,29.681644,3.957552533
earlysta,ftsZ2,72.18033,9.624044
earlysta,ftsZ2,22.803509,3.040467867
earlysta,ftsZ2,44.64303,5.952404
earlysta,ftsZ2,20.615528,2.748737067
earlysta,ftsZ2,15.811388,2.108185067
earlysta,ura3,52.773098,7.036413067
earlysta,ura3,24.5153,3.268706667
earlysta,ura3,64.93843,8.658457333
earlysta,ura3,32.449963,4.326661733
earlysta,ura3,40.4475,5.393
earlysta,ura3,68.65858,9.154477333
earlysta,ura3,17.492855,2.332380667
earlysta,ura3,46.227695,6.163692667
earlysta,ura3,35.77709,4.770278667
earlysta,ura3,41.303753,5.507167067
earlysta,ura3,49.648766,6.619835467
earlysta,ura3,27.018513,3.6024684
earlysta,ura3,47.92703,6.390270667
earlysta,ura3,32.75668,4.367557333
earlysta,ura3,27.313,3.641733333
earlysta,ura3,30.232433,4.030991067
earlysta,ura3,35.22783,4.697044
earlysta,ura3,32.01562,4.268749333
earlysta,ura3,36.069378,4.8092504
earlysta,ura3,110.13628,14.68483733
earlysta,ura3,24.166092,3.2221456
earlysta,ura3,46.75468,6.233957333
earlysta,ura3,91.21951,12.16260133
earlysta,ura3,18.248287,2.433104933
earlysta,ura3,31.622776,4.216370133
earlysta,ura3,34.98571,4.664761333
earlysta,ura3,17.20465,2.293953333
earlysta,ura3,51.62364,6.883152
earlysta,ura3,23.853722,3.180496267
earlysta,ura3,25.632011,3.417601467
earlysta,ura3,15.811388,2.108185067
earlysta,ura3,73.82411,9.843214667
earlysta,ura3,36.05551,4.807401333
earlysta,ura3,56.0803,7.477373333
earlysta,ura3,37.363083,4.9817444
earlysta,ura3,43.56604,5.808805333
earlysta,ura3,42.44997,5.659996
earlysta,ura3,48.166378,6.422183733
earlysta,ura3,20.615528,2.748737067
earlysta,ura3,43.011627,5.7348836
earlysta,ura3,27.166155,3.622154
earlysta,ura3,41.773197,5.5697596
earlysta,ura3,61.351448,8.180193067
earlysta,ura3,37.64306,5.019074667
earlysta,ura3,32.55764,4.341018667
earlysta,ura3,45.88028,6.117370667
earlysta,ura3,75.23962,10.03194933
earlysta,ura3,48.38388,6.451184
earlysta,ura3,18.384777,2.4513036
earlysta,ura3,19.924858,2.656647733
earlysta,ura3,23.409399,3.1212532
earlysta,ura3,27.45906,3.661208
earlysta,ura3,35.902645,4.787019333
earlysta,ura3,36.221542,4.829538933
earlysta,ura3,41.880783,5.5841044
earlysta,ura3,25.298222,3.373096267
earlysta,ura3,25.942244,3.458965867
earlysta,ura3,39.20459,5.227278667
earlysta,ura3,54.20332,7.227109333
earlysta,ura3,36.67424,4.889898667
earlysta,ura3,28.653097,3.820412933
earlysta,ura3,27.45906,3.661208
earlysta,ura3,32.06244,4.274992
earlysta,ura3,37.054016,4.940535467
earlysta,ura3,23.537205,3.138294
earlysta,ura3,37.01351,4.935134667
earlysta,ura3,32.80244,4.373658667
earlysta,ura3,20.248457,2.699794267
earlysta,ura3,42.296574,5.6395432
earlysta,ura3,22.472204,2.996293867
earlysta,ura3,20.518284,2.7357712
earlysta,ura3,21.189621,2.8252828
earlysta,ura3,18.027756,2.4037008
earlysta,ura3,42.953465,5.727128667
earlysta,ura3,50.990196,6.7986928
earlysta,ura3,28.653097,3.820412933
earlysta,ura3,24.698177,3.293090267
earlysta,ura3,32.649654,4.3532872
earlysta,ura3,53.450912,7.126788267
earlysta,ura3,24.33105,3.24414
earlysta,ura3,25.179358,3.357247733
earlysta,ura3,60.464867,8.061982267
earlysta,ura3,42.48529,5.664705333
earlysta,ura3,37.202152,4.960286933
earlysta,ura3,35.846897,4.779586267
earlysta,ura3,47.010635,6.268084667
earlysta,ura3,75.026665,10.00355533
earlysta,ura3,55.31727,7.375636
earlysta,ura3,25.455845,3.394112667
earlysta,ura3,49.24429,6.565905333
earlysta,ura3,38.832977,5.177730267
earlysta,ura3,57.280014,7.6373352
earlysta,ura3,19.723083,2.6297444
earlysta,ura3,53.338543,7.111805733
earlysta,ura3,37.802116,5.040282133
earlysta,ura3,39.92493,5.323324
earlysta,ura3,91.591484,12.21219787
earlysta,ura3,35.468296,4.729106133
earlysta,ura3,33.24154,4.432205333
earlysta,ura3,20.248457,2.699794267
earlysta,ura3,44.687805,5.958374
earlysta,ura3,48.166378,6.422183733
earlysta,ura3,37.215588,4.9620784
earlysta,ura3,55.081757,7.344234267
earlysta,ura3,49.24429,6.565905333
earlysta,ura3,55.7853,7.43804
earlysta,ura3,31.04835,4.13978
earlysta,ura3,35.468296,4.729106133
earlysta,ura3,13.601471,1.813529467
earlysta,ura3,63.007935,8.401058
earlysta,ura3,37.01351,4.935134667
earlysta,ura3,46.572525,6.20967
earlysta,ura3,50.77401,6.769868
earlysta,ura3,55.21775,7.362366667
earlysta,ura3,93.96276,12.528368
earlysta,ura3,27.294687,3.6392916
earlysta,ura3,64.195015,8.559335333
earlysta,ura3,45.88028,6.117370667
earlysta,ura3,88.68484,11.82464533
earlysta,ura3,63.25346,8.433794667
earlysta,ura3,45.453274,6.060436533
earlysta,ura3,74.24958,9.899944
earlysta,ura3,51.351727,6.846896933
earlysta,ura3,62.39391,8.319188
earlysta,ura3,23.021729,3.069563867
earlysta,ura3,87.555695,11.67409267
earlysta,ura3,31.400637,4.1867516
earlysta,ura3,49.648766,6.619835467
earlysta,ura3,30.016663,4.002221733
earlysta,ura3,44.14748,5.886330667
earlysta,ura3,55.542778,7.405703733
earlysta,ura3,63.82006,8.509341333
earlysta,ura3,50.32892,6.710522667
earlysta,ura3,109.65856,14.62114133
earlysta,ura3,34.20526,4.560701333
earlysta,ura3,25,3.333333333
earlysta,ura3,65.863495,8.781799333
earlysta,ura3,65.795135,8.772684667
earlysta,ura3,49.92995,6.657326667
earlysta,ura3,46.09772,6.146362667
earlysta,ura3,81.02469,10.803292
earlysta,ura3,48.507732,6.4676976
earlysta,ura3,65.802734,8.773697867
earlysta,ura3,27.89265,3.71902
earlysta,ura3,44.777225,5.970296667
earlysta,ura3,45.17743,6.023657333
earlysta,ura3,22.803509,3.040467867
earlysta,ura3,18.027756,2.4037008
earlysta,ura3,93.64828,12.48643733
earlysta,ura3,79.630394,10.61738587
earlysta,ura3,44.72136,5.962848
earlysta,ura3,34.713108,4.6284144
earlysta,ura3,35.1141,4.68188
earlysta,ura3,57.14018,7.618690667
earlysta,ura3,55.362442,7.381658933
earlysta,ura3,63.788715,8.505162
earlysta,ura3,100.12492,13.34998933
earlysta,ura3,29.832869,3.977715867
earlysta,ura3,39.56008,5.274677333
earlysta,ura3,25.298222,3.373096267
earlysta,ura3,46.141087,6.152144933
earlysta,ura3,28.86174,3.848232
earlysta,ura3,43.185646,5.758086133
earlysta,ura3,38.27532,5.103376
earlysta,ura3,73.38937,9.785249333
earlysta,ura3,55.31727,7.375636
earlysta,ura3,18.973665,2.529822
earlysta,ura3,21.954498,2.9272664
earlysta,ura3,26.172504,3.4896672
earlysta,ura3,89.26926,11.902568
earlysta,ura3,100.12991,13.35065467
earlysta,ura3,35.902645,4.787019333
earlysta,ura3,62.1289,8.283853333
earlysta,ura3,50.990196,6.7986928
earlysta,ura3,54.378304,7.250440533
earlysta,ura3,58.18075,7.757433333
earlysta,ura3,55.470715,7.396095333
earlysta,ura3,37.802116,5.040282133
earlysta,ura3,44.102154,5.8802872
earlysta,ura3,55.605755,7.414100667
earlysta,ura3,39.293766,5.2391688
earlysta,ura3,45.88028,6.117370667
earlysta,ura3,33.955853,4.527447067
earlysta,ura3,168.40428,22.453904
earlysta,ura3,40,5.333333333
earlysta,ura3,73.00685,9.734246667
earlysta,ura3,34.176014,4.556801867
earlysta,ura3,47.759815,6.367975333
earlysta,ura3,20.615528,2.748737067
earlysta,ura3,54.451813,7.260241733
earlysta,ura3,38.470768,5.129435733
earlysta,ura3,53.15073,7.086764
earlysta,ura3,29.15476,3.887301333
earlysta,ura3,48.38388,6.451184
earlysta,ura3,52.801514,7.040201867
earlysta,ura3,16.155495,2.154066
earlysta,ura3,25.942244,3.458965867
earlysta,ura3,31.906113,4.2541484
earlysta,ura3,42.379242,5.6505656
earlysta,ura3,57.72348,7.696464
earlysta,ura3,43.382023,5.784269733
earlysta,ura3,41.62932,5.550576
earlysta,ura3,36.619667,4.882622267
earlysta,ura3,53.488316,7.131775467
earlysta,ura3,26.925823,3.590109733
earlysta,ura3,34.928497,4.657132933
earlysta,ura3,53.225933,7.096791067
earlysta,ura3,17.804493,2.3739324
earlysta,ura3,34.828148,4.643753067
earlysta,ura3,39.39543,5.252724
earlysta,ura3,60.60528,8.080704
earlysta,ura3,90.60905,12.08120667
earlysta,ura3,32.572994,4.343065867
earlysta,ura3,51.156624,6.8208832
earlysta,ura3,55.713554,7.428473867
earlysta,ura3,59.20304,7.893738667
earlysta,ura3,83.95237,11.19364933
earlysta,ura3,52.153618,6.953815733
earlysta,ura3,66.287254,8.838300533
earlysta,ura3,17.20465,2.293953333
earlysta,ura3,61.13101,8.150801333
earlysta,ura3,40.04997,5.339996
earlysta,ura3,38.118237,5.0824316
earlysta,ura3,47.67599,6.356798667
earlysta,ura3,39.56008,5.274677333
earlysta,ura3,29.410883,3.921451067
earlysta,ura3,75.643906,10.08585413
earlysta,ura3,42.059483,5.607931067
earlysta,ura3,36.05551,4.807401333
earlysta,ura3,15.524175,2.06989
earlysta,ura3,52.153618,6.953815733
earlysta,ura3,24.083189,3.211091867
earlysta,ura3,21.400934,2.853457867
earlysta,ura3,64.195015,8.559335333
earlysta,ura3,25.553865,3.407182
earlysta,ura3,35.468296,4.729106133
earlysta,ura3,70.26379,9.368505333
earlysta,ura3,17.117243,2.282299067
earlysta,ura3,19.235384,2.564717867
earlysta,ura3,22.627417,3.016988933
earlysta,ura3,25,3.333333333
earlysta,ura3,15.811388,2.108185067
earlysta,ura3,19.723083,2.6297444
earlysta,ura3,81.88406,10.91787467
earlysta,ura3,63.89053,8.518737333
earlysta,ura3,31.400637,4.1867516
earlysta,ura3,20.615528,2.748737067
earlysta,ura3,36.05551,4.807401333
earlysta,ura3,22.472204,2.996293867
earlysta,ura3,21.540659,2.872087867
earlysta,ura3,40.804413,5.4405884
earlysta,ura3,22.847319,3.0463092
earlysta,ura3,23.70654,3.160872
earlysta,ura3,51.10773,6.814364
earlysta,ura3,28.231188,3.7641584
earlysta,ura3,56.22277,7.496369333
earlysta,ura3,19.235384,2.564717867
earlysta,ura3,79.05694,10.54092533
earlysta,ura3,54.56189,7.274918667
earlysta,ura3,36.796738,4.906231733
earlysta,ura3,28.319605,3.775947333
earlysta,ura3,45.891174,6.1188232
earlysta,ura3,29.832869,3.977715867
earlysta,ura3,19.209373,2.561249733
earlysta,ura3,38.078865,5.077182
earlysta,ura3,30.870699,4.1160932
earlysta,ura3,23.323807,3.109840933
earlysta,ura3,43.56604,5.808805333
earlysta,ura3,58.549126,7.806550133
earlysta,ura3,85.70297,11.42706267
earlysta,ura3,44.04543,5.872724
earlysta,ura3,41.484936,5.5313248
earlysta,ura3,20.248457,2.699794267
earlysta,ura3,70.21396,9.361861333
earlysta,ura3,74.8131,9.97508
earlysta,ura3,38.832977,5.177730267
earlysta,ura3,60.033325,8.004443333
earlysta,ura3,43.185646,5.758086133
earlysta,ura3,56.435802,7.5247736
earlysta,ura3,51.884487,6.9179316
earlysta,ura3,59.20304,7.893738667
earlysta,ura3,92.43917,12.32522267
earlysta,ura3,30.364452,4.0485936
earlysta,ura3,49.365982,6.582130933
earlysta,ura3,34.539833,4.605311067
earlysta,ura3,27.89265,3.71902
earlysta,ura3,39.39543,5.252724
earlysta,ura3,28.01785,3.735713333
earlysta,ura3,29.410883,3.921451067
earlysta,ura3,38.600517,5.1467356
earlysta,ura3,26.476404,3.5301872
earlysta,ura3,35.608986,4.7478648
earlysta,ura3,105.89146,14.11886133
earlysta,ura3,54.230988,7.2307984
earlysta,ura3,17.492855,2.332380667
earlysta,ura3,29.614185,3.948558
earlysta,ura3,86.40023,11.52003067
earlysta,ura3,37.64306,5.019074667
earlysta,ura3,37.64306,5.019074667
earlysta,ura3,43.27817,5.770422667
earlysta,ura3,33.61547,4.482062667
earlysta,ura3,43.266617,5.768882267
earlysta,ura3,44.553337,5.940444933
earlysta,ura3,63.007935,8.401058
earlysta,ura3,60.60528,8.080704
earlysta,ura3,22.090721,2.945429467
earlysta,ura3,30.528675,4.07049
earlysta,ura3,22.36068,2.981424
earlysta,ura3,23.600847,3.1467796
earlysta,ura3,57.72348,7.696464
earlysta,ura3,95.80188,12.773584
earlysta,ura3,21.400934,2.853457867
earlysta,ura3,32.572994,4.343065867
earlysta,ura3,39.293766,5.2391688
earlysta,ura3,38.013157,5.068420933
earlysta,ura3,24.41311,3.255081333
earlysta,ura3,22.135944,2.9514592
earlysta,ura3,23.853722,3.180496267
earlysta,ura3,24.698177,3.293090267
sta,cdrS,51.62364,6.883152
sta,cdrS,32.449963,4.326661733
sta,cdrS,39.051247,5.206832933
sta,cdrS,40.4475,5.393
sta,cdrS,47.801674,6.373556533
sta,cdrS,92.20087,12.29344933
sta,cdrS,27.45906,3.661208
sta,cdrS,17,2.266666667
sta,cdrS,29.410883,3.921451067
sta,cdrS,86.58522,11.544696
sta,cdrS,60.41523,8.055364
sta,cdrS,58.830265,7.844035333
sta,cdrS,59.22837,7.897116
sta,cdrS,58.463665,7.795155333
sta,cdrS,36.878178,4.9170904
sta,cdrS,160.55528,21.40737067
sta,cdrS,18.110771,2.414769467
sta,cdrS,48.259712,6.434628267
sta,cdrS,37.696156,5.026154133
sta,cdrS,59.135437,7.884724933
sta,cdrS,39.812057,5.308274267
sta,cdrS,29.966648,3.995553067
sta,cdrS,96.13532,12.81804267
sta,cdrS,29.410883,3.921451067
sta,cdrS,75.31268,10.04169067
sta,cdrS,83.81527,11.17536933
sta,cdrS,47.507893,6.334385733
sta,cdrS,42.107006,5.614267467
sta,cdrS,15.6205,2.082733333
sta,cdrS,16.27882,2.170509333
sta,cdrS,18.601076,2.480143467
sta,cdrS,52.69725,7.0263
sta,cdrS,87.46428,11.661904
sta,cdrS,86.09297,11.47906267
sta,cdrS,52.086468,6.9448624
sta,cdrS,31.764761,4.235301467
sta,cdrS,40.853397,5.4471196
sta,cdrS,51.613953,6.8818604
sta,cdrS,28.84441,3.845921333
sta,cdrS,22.472204,2.996293867
sta,cdrS,47.801674,6.373556533
sta,cdrS,75,10
sta,cdrS,34.713108,4.6284144
sta,cdrS,19.924858,2.656647733
sta,cdrS,66.4003,8.853373333
sta,cdrS,33.01515,4.40202
sta,cdrS,30,4
sta,cdrS,122.0041,16.26721333
sta,cdrS,79.20859,10.56114533
sta,cdrS,45.79301,6.105734667
sta,cdrS,145,19.33333333
sta,cdrS,54.20332,7.227109333
sta,cdrS,52.40229,6.986972
sta,cdrS,36.138622,4.818482933
sta,cdrS,47.539455,6.338594
sta,cdrS,25.23886,3.365181333
sta,cdrS,30.479502,4.0639336
sta,cdrS,45.276924,6.0369232
sta,cdrS,27.784887,3.7046516
sta,cdrS,36.619667,4.882622267
sta,cdrS,46.8615,6.2482
sta,cdrS,20.59126,2.745501333
sta,cdrS,25.96151,3.461534667
sta,cdrS,132.00757,17.60100933
sta,cdrS,61.05735,8.14098
sta,cdrS,41.04875,5.473166667
sta,cdrS,30.016663,4.002221733
sta,cdrS,30.083218,4.011095733
sta,cdrS,136.5174,18.20232
sta,cdrS,65.8559,8.780786667
sta,cdrS,40.22437,5.363249333
sta,cdrS,40.311287,5.374838267
sta,cdrS,106.677086,14.22361147
sta,cdrS,41.231056,5.497474133
sta,cdrS,33.600594,4.4800792
sta,cdrS,45.310043,6.041339067
sta,cdrS,135.20724,18.027632
sta,cdrS,58.821766,7.842902133
sta,cdrS,33.61547,4.482062667
sta,cdrS,20.248457,2.699794267
sta,cdrS,41.109608,5.481281067
sta,cdrS,36.40055,4.853406667
sta,cdrS,43.60046,5.813394667
sta,cdrS,102.9563,13.72750667
sta,cdrS,48.02083,6.402777333
sta,cdrS,21.400934,2.853457867
sta,cdrS,23.537205,3.138294
sta,cdrS,23.021729,3.069563867
sta,cdrS,32.31099,4.308132
sta,cdrS,42.426407,5.656854267
sta,cdrS,123.16656,16.422208
sta,cdrS,43.863426,5.8484568
sta,cdrS,105.550934,14.07345787
sta,cdrS,44.687805,5.958374
