Growth_phase,Strain,Area_px,Area
earlylog,ftsZ2,675.375,12.00666667
earlylog,ftsZ2,150.25,2.671111111
earlylog,ftsZ2,1319.625,23.46
earlylog,ftsZ2,338.125,6.011111111
earlylog,ftsZ2,1433.625,25.48666667
earlylog,ftsZ2,802.625,14.26888889
earlylog,ftsZ2,4621.5,82.16
earlylog,ftsZ2,526.25,9.355555556
earlylog,ftsZ2,311.625,5.54
earlylog,ftsZ2,363.375,6.46
earlylog,ftsZ2,356,6.328888889
earlylog,ftsZ2,431.5,7.671111111
earlylog,ftsZ2,251.625,4.473333333
earlylog,ftsZ2,2710,48.17777778
earlylog,ftsZ2,931.875,16.56666667
earlylog,ftsZ2,1489,26.47111111
earlylog,ftsZ2,1341.875,23.85555556
earlylog,ftsZ2,319,5.671111111
earlylog,ftsZ2,193,3.431111111
earlylog,ftsZ2,2776,49.35111111
earlylog,ftsZ2,375,6.666666667
earlylog,ftsZ2,2300.75,40.90222222
earlylog,ftsZ2,207.25,3.684444444
earlylog,ftsZ2,1226.75,21.80888889
earlylog,ftsZ2,481,8.551111111
earlylog,ftsZ2,1574.5,27.99111111
earlylog,ftsZ2,294,5.226666667
earlylog,ftsZ2,124.125,2.206666667
earlylog,ftsZ2,1201.875,21.36666667
earlylog,ftsZ2,1203.25,21.39111111
earlylog,ftsZ2,439.875,7.82
earlylog,ftsZ2,189.875,3.375555556
earlylog,ftsZ2,1262.625,22.44666667
earlylog,ftsZ2,540.625,9.611111111
earlylog,ftsZ2,3257.125,57.90444444
earlylog,ftsZ2,940.375,16.71777778
earlylog,ftsZ2,500,8.888888889
earlylog,ftsZ2,2981,52.99555556
earlylog,ftsZ2,2360.375,41.96222222
earlylog,ftsZ2,341.5,6.071111111
earlylog,ftsZ2,127,2.257777778
earlylog,ftsZ2,125.75,2.235555556
earlylog,ftsZ2,337.625,6.002222222
earlylog,ftsZ2,2951.25,52.46666667
earlylog,ftsZ2,494,8.782222222
earlylog,ftsZ2,1611,28.64
earlylog,ftsZ2,3539.5,62.92444444
earlylog,ftsZ2,2009.5,35.72444444
earlylog,ftsZ2,105.625,1.877777778
earlylog,ftsZ2,162.375,2.886666667
earlylog,ftsZ2,470,8.355555556
earlylog,ftsZ2,222.75,3.96
earlylog,ftsZ2,1345.25,23.91555556
earlylog,ftsZ2,533,9.475555556
earlylog,ftsZ2,385.25,6.848888889
earlylog,ftsZ2,444.75,7.906666667
earlylog,ftsZ2,255.25,4.537777778
earlylog,ftsZ2,3474,61.76
earlylog,ftsZ2,1130.75,20.10222222
earlylog,ftsZ2,289.375,5.144444444
earlylog,ftsZ2,620,11.02222222
earlylog,ftsZ2,1555.75,27.65777778
earlylog,ftsZ2,379.5,6.746666667
earlylog,ftsZ2,139.125,2.473333333
earlylog,ftsZ2,148.375,2.637777778
earlylog,ftsZ2,299,5.315555556
earlylog,ftsZ2,1031.75,18.34222222
earlylog,ftsZ2,236,4.195555556
earlylog,ftsZ2,885,15.73333333
earlylog,ftsZ2,1140.125,20.26888889
earlylog,ftsZ2,2210,39.28888889
earlylog,ftsZ2,141.125,2.508888889
earlylog,ftsZ2,210.75,3.746666667
earlylog,ftsZ2,1699.875,30.22
earlylog,ftsZ2,109.125,1.94
earlylog,ftsZ2,221,3.928888889
earlylog,ftsZ2,1173.5,20.86222222
earlylog,ftsZ2,1447,25.72444444
earlylog,ftsZ2,153.125,2.722222222
earlylog,ftsZ2,836.625,14.87333333
earlylog,ftsZ2,143.875,2.557777778
earlylog,ftsZ2,1349.625,23.99333333
earlylog,ftsZ2,2067,36.74666667
earlylog,ftsZ2,2708.75,48.15555556
earlylog,ftsZ2,305.5,5.431111111
earlylog,ftsZ2,332.125,5.904444444
earlylog,ftsZ2,1140.25,20.27111111
earlylog,ftsZ2,2659.625,47.28222222
earlylog,ftsZ2,166.75,2.964444444
earlylog,ftsZ2,2327.125,41.37111111
earlylog,ftsZ2,1080.5,19.20888889
earlylog,ftsZ2,329.25,5.853333333
earlylog,ftsZ2,211.625,3.762222222
earlylog,ftsZ2,1514.375,26.92222222
earlylog,ftsZ2,227.625,4.046666667
earlylog,ftsZ2,618.625,10.99777778
earlylog,ftsZ2,630,11.2
earlylog,ftsZ2,1249.125,22.20666667
earlylog,ftsZ2,209.75,3.728888889
earlylog,ftsZ2,493.25,8.768888889
earlylog,ftsZ2,781.125,13.88666667
earlylog,ftsZ2,109.25,1.942222222
earlylog,ftsZ2,284.75,5.062222222
earlylog,ftsZ2,377.625,6.713333333
earlylog,ftsZ2,4357.375,77.46444444
earlylog,ftsZ2,2385.875,42.41555556
earlylog,ftsZ2,275.375,4.895555556
earlylog,ftsZ2,104.75,1.862222222
earlylog,ftsZ2,140.5,2.497777778
earlylog,ftsZ2,1169.5,20.79111111
earlylog,ftsZ2,876.75,15.58666667
earlylog,ftsZ2,880,15.64444444
earlylog,ftsZ2,386,6.862222222
earlylog,ftsZ2,942,16.74666667
earlylog,ftsZ2,1325.5,23.56444444
earlylog,ftsZ2,573.875,10.20222222
earlylog,ftsZ2,190.375,3.384444444
earlylog,ftsZ2,348.5,6.195555556
earlylog,ftsZ2,1411.125,25.08666667
earlylog,ftsZ2,151.25,2.688888889
earlylog,ftsZ2,245.75,4.368888889
earlylog,ftsZ2,303.125,5.388888889
earlylog,ftsZ2,434.125,7.717777778
earlylog,ftsZ2,360.5,6.408888889
earlylog,ftsZ2,825.125,14.66888889
earlylog,ftsZ2,227,4.035555556
earlylog,ftsZ2,174.5,3.102222222
earlylog,ftsZ2,246.5,4.382222222
earlylog,ftsZ2,352.125,6.26
earlylog,ftsZ2,118.875,2.113333333
earlylog,ftsZ2,382.25,6.795555556
earlylog,ftsZ2,586.75,10.43111111
earlylog,ftsZ2,250.625,4.455555556
earlylog,ftsZ2,1517.125,26.97111111
earlylog,ftsZ2,287.375,5.108888889
earlylog,ftsZ2,299.5,5.324444444
earlylog,ftsZ2,248.75,4.422222222
earlylog,ftsZ2,196.375,3.491111111
earlylog,ftsZ2,2153.625,38.28666667
earlylog,ftsZ2,868.125,15.43333333
earlylog,ftsZ2,328.375,5.837777778
earlylog,ftsZ2,523,9.297777778
earlylog,ftsZ2,614.375,10.92222222
earlylog,ftsZ2,181.125,3.22
earlylog,ftsZ2,238.75,4.244444444
earlylog,ftsZ2,847,15.05777778
earlylog,ftsZ2,226.625,4.028888889
earlylog,ftsZ2,1133,20.14222222
earlylog,ftsZ2,845.5,15.03111111
earlylog,ftsZ2,517,9.191111111
earlylog,ftsZ2,2228,39.60888889
earlylog,ftsZ2,1721.375,30.60222222
earlylog,ftsZ2,460.75,8.191111111
earlylog,ftsZ2,589.875,10.48666667
earlylog,ftsZ2,309.625,5.504444444
earlylog,ftsZ2,681.625,12.11777778
earlylog,ftsZ2,556,9.884444444
earlylog,ftsZ2,1703.375,30.28222222
earlylog,ftsZ2,636.75,11.32
earlylog,ftsZ2,392,6.968888889
earlylog,ftsZ2,145.625,2.588888889
earlylog,ftsZ2,2010.5,35.74222222
earlylog,ftsZ2,601.75,10.69777778
earlylog,ftsZ2,313.5,5.573333333
earlylog,ftsZ2,522,9.28
earlylog,ftsZ2,1113.125,19.78888889
earlylog,ftsZ2,436.5,7.76
earlylog,ftsZ2,598,10.63111111
earlylog,ftsZ2,242.875,4.317777778
earlylog,ftsZ2,344.125,6.117777778
earlylog,ftsZ2,333,5.92
earlylog,ftsZ2,517.625,9.202222222
earlylog,ftsZ2,713.625,12.68666667
earlylog,ftsZ2,123.375,2.193333333
earlylog,ftsZ2,1278.5,22.72888889
earlylog,ftsZ2,1370.75,24.36888889
earlylog,ftsZ2,383.375,6.815555556
earlylog,ftsZ2,4372.25,77.72888889
earlylog,ftsZ2,168.375,2.993333333
earlylog,ftsZ2,125.5,2.231111111
earlylog,ftsZ2,110.5,1.964444444
earlylog,ftsZ2,671,11.92888889
earlylog,ftsZ2,1403.625,24.95333333
earlylog,ftsZ2,371.25,6.6
earlylog,ftsZ2,203.125,3.611111111
earlylog,ftsZ2,185.625,3.3
earlylog,ftsZ2,119,2.115555556
earlylog,ftsZ2,303,5.386666667
earlylog,ftsZ2,383.375,6.815555556
earlylog,ftsZ2,154.625,2.748888889
earlylog,ftsZ2,209,3.715555556
earlylog,ftsZ2,154.5,2.746666667
earlylog,ftsZ2,1172,20.83555556
earlylog,ftsZ2,107.5,1.911111111
earlylog,ftsZ2,708.5,12.59555556
earlylog,ftsZ2,2719.75,48.35111111
earlylog,ftsZ2,2325.375,41.34
earlylog,ftsZ2,289.125,5.14
earlylog,ftsZ2,625.375,11.11777778
earlylog,ftsZ2,604,10.73777778
earlylog,ftsZ2,315.75,5.613333333
earlylog,ftsZ2,110.625,1.966666667
earlylog,ftsZ2,704.125,12.51777778
earlylog,ftsZ2,434.125,7.717777778
earlylog,ftsZ2,1503.875,26.73555556
earlylog,ftsZ2,3454.625,61.41555556
earlylog,ftsZ2,257,4.568888889
earlylog,ftsZ2,856.5,15.22666667
earlylog,ftsZ2,209.75,3.728888889
earlylog,ftsZ2,191,3.395555556
earlylog,ftsZ2,1625.625,28.9
earlylog,ftsZ2,240.75,4.28
earlylog,ftsZ2,776.375,13.80222222
earlylog,ftsZ2,172.125,3.06
earlylog,ftsZ2,369.875,6.575555556
earlylog,ftsZ2,4334.75,77.06222222
earlylog,ftsZ2,362.75,6.448888889
earlylog,ftsZ2,605.25,10.76
earlylog,ftsZ2,1253,22.27555556
earlylog,ftsZ2,168.75,3
earlylog,ftsZ2,6248.375,111.0822222
earlylog,ftsZ2,1477.375,26.26444444
earlylog,ftsZ2,157.875,2.806666667
earlylog,ftsZ2,4277.125,76.03777778
earlylog,ftsZ2,1726.125,30.68666667
earlylog,ftsZ2,1159.375,20.61111111
earlylog,ftsZ2,124,2.204444444
earlylog,ftsZ2,410.125,7.291111111
earlylog,ftsZ2,202.5,3.6
earlylog,ftsZ2,297.5,5.288888889
earlylog,ftsZ2,2314.125,41.14
earlylog,ftsZ2,350,6.222222222
earlylog,ftsZ2,478.125,8.5
earlylog,ftsZ2,189.375,3.366666667
earlylog,ftsZ2,1032.375,18.35333333
earlylog,ftsZ2,2351.125,41.79777778
earlylog,ftsZ2,391.625,6.962222222
earlylog,ftsZ2,446.25,7.933333333
earlylog,ftsZ2,256.875,4.566666667
earlylog,ftsZ2,370.25,6.582222222
earlylog,ftsZ2,150.375,2.673333333
earlylog,ftsZ2,1122.25,19.95111111
earlylog,ftsZ2,901.875,16.03333333
earlylog,ftsZ2,700.375,12.45111111
earlylog,ftsZ2,710.125,12.62444444
earlylog,ftsZ2,2162.25,38.44
earlylog,ftsZ2,1174.25,20.87555556
earlylog,ftsZ2,972.375,17.28666667
earlylog,ftsZ2,1122,19.94666667
earlylog,ftsZ2,618,10.98666667
earlylog,ftsZ2,217.25,3.862222222
earlylog,ftsZ2,2234.75,39.72888889
earlylog,ftsZ2,114,2.026666667
earlylog,ftsZ2,130.375,2.317777778
earlylog,ftsZ2,126.75,2.253333333
earlylog,ftsZ2,357.875,6.362222222
earlylog,ftsZ2,471.375,8.38
earlylog,ftsZ2,393,6.986666667
earlylog,ftsZ2,325.625,5.788888889
earlylog,ftsZ2,415.625,7.388888889
earlylog,ftsZ2,313.75,5.577777778
earlylog,ftsZ2,493.875,8.78
earlylog,ftsZ2,103.5,1.84
earlylog,ftsZ2,695.125,12.35777778
earlylog,ftsZ2,905.75,16.10222222
earlylog,ftsZ2,1968.875,35.00222222
earlylog,ftsZ2,673,11.96444444
earlylog,ftsZ2,2068.25,36.76888889
earlylog,ftsZ2,829,14.73777778
earlylog,ftsZ2,3437.125,61.10444444
earlylog,ftsZ2,630.875,11.21555556
earlylog,ftsZ2,142.375,2.531111111
earlylog,ftsZ2,947.75,16.84888889
earlylog,ftsZ2,231,4.106666667
earlylog,ftsZ2,490.875,8.726666667
earlylog,ftsZ2,445.375,7.917777778
earlylog,ftsZ2,712,12.65777778
earlylog,ftsZ2,360.625,6.411111111
earlylog,ftsZ2,333.875,5.935555556
earlylog,ftsZ2,284,5.048888889
earlylog,ftsZ2,344.375,6.122222222
earlylog,ftsZ2,298,5.297777778
earlylog,ftsZ2,584.25,10.38666667
earlylog,ftsZ2,206.25,3.666666667
earlylog,ftsZ2,197.75,3.515555556
earlylog,ftsZ2,240.75,4.28
earlylog,ftsZ2,1111.5,19.76
earlylog,ftsZ2,166.625,2.962222222
earlylog,ftsZ2,1229.75,21.86222222
earlylog,ftsZ2,853.625,15.17555556
earlylog,ftsZ2,181.875,3.233333333
earlylog,ftsZ2,3125.625,55.56666667
earlylog,ftsZ2,213.375,3.793333333
earlylog,ftsZ2,753.375,13.39333333
earlylog,ftsZ2,400.875,7.126666667
earlylog,ftsZ2,412.875,7.34
earlylog,ftsZ2,209.5,3.724444444
earlylog,ftsZ2,138.875,2.468888889
earlylog,ftsZ2,2623.375,46.63777778
earlylog,ftsZ2,567.875,10.09555556
earlylog,ftsZ2,1444.75,25.68444444
earlylog,ftsZ2,281,4.995555556
earlylog,ftsZ2,794.75,14.12888889
earlylog,ftsZ2,2213.375,39.34888889
earlylog,ftsZ2,2768,49.20888889
earlylog,ftsZ2,989.375,17.58888889
earlylog,ftsZ2,111.75,1.986666667
earlylog,ftsZ2,200.25,3.56
earlylog,ftsZ2,679.125,12.07333333
earlylog,ftsZ2,795.5,14.14222222
earlylog,ftsZ2,1540.75,27.39111111
earlylog,ftsZ2,400.375,7.117777778
earlylog,ftsZ2,1235,21.95555556
earlylog,ftsZ2,296.875,5.277777778
earlylog,ftsZ2,361,6.417777778
earlylog,ftsZ2,397.25,7.062222222
earlylog,ftsZ2,2534.125,45.05111111
earlylog,ftsZ2,1046.875,18.61111111
earlylog,ftsZ2,269.5,4.791111111
earlylog,ftsZ2,2651.75,47.14222222
earlylog,ftsZ2,402,7.146666667
earlylog,ftsZ2,462.625,8.224444444
earlylog,ftsZ2,123.375,2.193333333
earlylog,ftsZ2,168,2.986666667
earlylog,ftsZ2,234.375,4.166666667
earlylog,ftsZ2,3334,59.27111111
earlylog,ftsZ2,3718.75,66.11111111
earlylog,ftsZ2,1207.375,21.46444444
earlylog,ftsZ2,100.5,1.786666667
earlylog,ftsZ2,612.625,10.89111111
earlylog,ftsZ2,228.875,4.068888889
earlylog,ftsZ2,3073.375,54.63777778
earlylog,ftsZ2,146.375,2.602222222
earlylog,ftsZ2,495.625,8.811111111
earlylog,ftsZ2,1573.25,27.96888889
earlylog,ftsZ2,566.875,10.07777778
earlylog,ftsZ2,1250.375,22.22888889
earlylog,ftsZ2,334.5,5.946666667
earlylog,ftsZ2,523.375,9.304444444
earlylog,ftsZ2,1254.125,22.29555556
earlylog,ftsZ2,384.875,6.842222222
earlylog,ftsZ2,561,9.973333333
earlylog,ftsZ2,2452.125,43.59333333
earlylog,ftsZ2,147.875,2.628888889
earlylog,ftsZ2,129.25,2.297777778
earlylog,ftsZ2,368.75,6.555555556
earlylog,ftsZ2,154.5,2.746666667
earlylog,ftsZ2,2470.125,43.91333333
earlylog,ftsZ2,139.375,2.477777778
earlylog,ftsZ2,205,3.644444444
earlylog,ftsZ2,160.375,2.851111111
earlylog,ftsZ2,824.875,14.66444444
earlylog,ftsZ2,1380.875,24.54888889
earlylog,ftsZ2,417.75,7.426666667
earlylog,ftsZ2,394.125,7.006666667
earlylog,ftsZ2,128.375,2.282222222
earlylog,ftsZ2,472.125,8.393333333
earlylog,ftsZ2,1914.375,34.03333333
earlylog,ftsZ2,355,6.311111111
earlylog,ftsZ2,476.125,8.464444444
earlylog,ftsZ2,2711.375,48.20222222
earlylog,ftsZ2,1026.25,18.24444444
earlylog,ftsZ2,1447.5,25.73333333
earlylog,ftsZ2,2419.75,43.01777778
earlylog,ftsZ2,301.25,5.355555556
earlylog,ftsZ2,701.5,12.47111111
earlylog,ftsZ2,117.875,2.095555556
earlylog,ftsZ2,162.375,2.886666667
earlylog,ftsZ2,1377.375,24.48666667
earlylog,ftsZ2,464.125,8.251111111
earlylog,ftsZ2,445.875,7.926666667
earlylog,ftsZ2,474.125,8.428888889
earlylog,ftsZ2,815.5,14.49777778
earlylog,ftsZ2,1487.5,26.44444444
earlylog,ftsZ2,301.375,5.357777778
earlylog,ftsZ2,248,4.408888889
earlylog,ftsZ2,437.875,7.784444444
earlylog,ftsZ2,361.125,6.42
earlylog,ftsZ2,1489.125,26.47333333
earlylog,ftsZ2,1559.5,27.72444444
earlylog,ftsZ2,1655.125,29.42444444
earlylog,ftsZ2,1367.625,24.31333333
earlylog,ftsZ2,710,12.62222222
earlylog,ftsZ2,921.875,16.38888889
earlylog,ftsZ2,263.375,4.682222222
earlylog,ftsZ2,475.875,8.46
earlylog,ura3,330.625,5.877777778
earlylog,ura3,638.875,11.35777778
earlylog,ura3,311.625,5.54
earlylog,ura3,354.25,6.297777778
earlylog,ura3,239,4.248888889
earlylog,ura3,289.75,5.151111111
earlylog,ura3,396.625,7.051111111
earlylog,ura3,381.375,6.78
earlylog,ura3,989.375,17.58888889
earlylog,ura3,342.375,6.086666667
earlylog,ura3,270.25,4.804444444
earlylog,ura3,284.5,5.057777778
earlylog,ura3,233.125,4.144444444
earlylog,ura3,460.625,8.188888889
earlylog,ura3,271.125,4.82
earlylog,ura3,281.125,4.997777778
earlylog,ura3,304.375,5.411111111
earlylog,ura3,568,10.09777778
earlylog,ura3,251.875,4.477777778
earlylog,ura3,296.625,5.273333333
earlylog,ura3,275.625,4.9
earlylog,ura3,434.375,7.722222222
earlylog,ura3,401.5,7.137777778
earlylog,ura3,299,5.315555556
earlylog,ura3,370.375,6.584444444
earlylog,ura3,259.25,4.608888889
earlylog,ura3,501.625,8.917777778
earlylog,ura3,351.25,6.244444444
earlylog,ura3,537.375,9.553333333
earlylog,ura3,299.625,5.326666667
earlylog,ura3,650.375,11.56222222
earlylog,ura3,391.375,6.957777778
earlylog,ura3,136.75,2.431111111
earlylog,ura3,330,5.866666667
earlylog,ura3,270.375,4.806666667
earlylog,ura3,1083.875,19.26888889
earlylog,ura3,607,10.79111111
earlylog,ura3,383.125,6.811111111
earlylog,ura3,1092.25,19.41777778
earlylog,ura3,680.125,12.09111111
earlylog,ura3,254.25,4.52
earlylog,ura3,260,4.622222222
earlylog,ura3,380.5,6.764444444
earlylog,ura3,443,7.875555556
earlylog,ura3,409.5,7.28
earlylog,ura3,387.5,6.888888889
earlylog,ura3,267.5,4.755555556
earlylog,ura3,534.375,9.5
earlylog,ura3,473.75,8.422222222
earlylog,ura3,336.625,5.984444444
earlylog,ura3,343.5,6.106666667
earlylog,ura3,252.625,4.491111111
earlylog,ura3,369,6.56
earlylog,ura3,352.625,6.268888889
earlylog,ura3,293.625,5.22
earlylog,ura3,405.25,7.204444444
earlylog,ura3,356.875,6.344444444
earlylog,ura3,922.125,16.39333333
earlylog,ura3,406.5,7.226666667
earlylog,ura3,466.125,8.286666667
earlylog,ura3,268.5,4.773333333
earlylog,ura3,517.5,9.2
earlylog,ura3,451,8.017777778
earlylog,ura3,180.125,3.202222222
earlylog,ura3,369.625,6.571111111
earlylog,ura3,333.375,5.926666667
earlylog,ura3,318.5,5.662222222
earlylog,ura3,430.5,7.653333333
earlylog,ura3,534.25,9.497777778
earlylog,ura3,343.125,6.1
earlylog,ura3,909.375,16.16666667
earlylog,ura3,456.75,8.12
earlylog,ura3,314.125,5.584444444
earlylog,ura3,580.75,10.32444444
earlylog,ura3,341.875,6.077777778
earlylog,ura3,907.25,16.12888889
earlylog,ura3,361.5,6.426666667
earlylog,ura3,378.5,6.728888889
earlylog,ura3,339.125,6.028888889
earlylog,ura3,382,6.791111111
earlylog,ura3,164.25,2.92
earlylog,ura3,152.625,2.713333333
earlylog,ura3,463.875,8.246666667
earlylog,ura3,139.75,2.484444444
earlylog,ura3,351.625,6.251111111
earlylog,ura3,295.5,5.253333333
earlylog,ura3,428,7.608888889
earlylog,ura3,384.875,6.842222222
earlylog,ura3,441.625,7.851111111
earlylog,ura3,336.125,5.975555556
earlylog,ura3,404,7.182222222
earlylog,ura3,273.125,4.855555556
earlylog,ura3,366.375,6.513333333
earlylog,ura3,189.375,3.366666667
earlylog,ura3,357.625,6.357777778
earlylog,ura3,661.875,11.76666667
earlylog,ura3,238.875,4.246666667
earlylog,ura3,483.5,8.595555556
earlylog,ura3,127.125,2.26
earlylog,ura3,133.75,2.377777778
earlylog,ura3,657.125,11.68222222
earlylog,ura3,327,5.813333333
earlylog,ura3,176.25,3.133333333
earlylog,ura3,317.625,5.646666667
earlylog,ura3,322.625,5.735555556
earlylog,ura3,356.125,6.331111111
earlylog,ura3,308,5.475555556
earlylog,ura3,524.375,9.322222222
earlylog,ura3,263.75,4.688888889
earlylog,ura3,315.125,5.602222222
earlylog,ura3,211.75,3.764444444
earlylog,ura3,430,7.644444444
earlylog,ura3,264.625,4.704444444
earlylog,ura3,501.5,8.915555556
earlylog,ura3,470.25,8.36
earlylog,ura3,396.75,7.053333333
earlylog,ura3,330.125,5.868888889
earlylog,ura3,252.625,4.491111111
earlylog,ura3,242.75,4.315555556
earlylog,ura3,721.75,12.83111111
earlylog,ura3,373,6.631111111
earlylog,ura3,407.875,7.251111111
earlylog,ura3,470.5,8.364444444
earlylog,ura3,397.875,7.073333333
earlylog,ura3,287.5,5.111111111
earlylog,ura3,584.75,10.39555556
earlylog,ura3,173.375,3.082222222
earlylog,ura3,240.5,4.275555556
earlylog,ura3,1685.25,29.96
earlylog,ura3,498.25,8.857777778
earlylog,ura3,2284.875,40.62
earlylog,ura3,367.375,6.531111111
earlylog,ura3,168.75,3
earlylog,ura3,301,5.351111111
earlylog,ura3,233.5,4.151111111
earlylog,ura3,487.5,8.666666667
earlylog,ura3,299.375,5.322222222
earlylog,ura3,313.125,5.566666667
earlylog,ura3,220.125,3.913333333
earlylog,ura3,281,4.995555556
earlylog,ura3,290.875,5.171111111
earlylog,ura3,167.75,2.982222222
earlylog,ura3,360.75,6.413333333
earlylog,ura3,313.5,5.573333333
earlylog,ura3,375.875,6.682222222
earlylog,ura3,426.375,7.58
earlylog,ura3,439.25,7.808888889
earlylog,ura3,306.375,5.446666667
earlylog,ura3,432.75,7.693333333
earlylog,ura3,315.875,5.615555556
earlylog,ura3,261.625,4.651111111
earlylog,ura3,427.75,7.604444444
earlylog,ura3,322.5,5.733333333
earlylog,ura3,392.75,6.982222222
earlylog,ura3,390.375,6.94
earlylog,ura3,273.375,4.86
earlylog,ura3,353.875,6.291111111
earlylog,ura3,390.25,6.937777778
earlylog,ura3,452.875,8.051111111
earlylog,ura3,431.75,7.675555556
earlylog,ura3,239.125,4.251111111
earlylog,ura3,375,6.666666667
earlylog,ura3,463.125,8.233333333
earlylog,ura3,1079.875,19.19777778
earlylog,ura3,458.5,8.151111111
earlylog,ura3,377.75,6.715555556
earlylog,ura3,457.25,8.128888889
earlylog,ura3,267,4.746666667
earlylog,ura3,177.625,3.157777778
earlylog,ura3,389.625,6.926666667
earlylog,ura3,376.375,6.691111111
earlylog,ura3,531.5,9.448888889
earlylog,ura3,313.625,5.575555556
earlylog,ura3,296.75,5.275555556
earlylog,ura3,233.625,4.153333333
earlylog,ura3,319.125,5.673333333
earlylog,ura3,771.625,13.71777778
earlylog,ura3,417.25,7.417777778
earlylog,ura3,207.125,3.682222222
earlylog,ura3,430.5,7.653333333
earlylog,ura3,760.75,13.52444444
earlylog,ura3,903.625,16.06444444
earlylog,ura3,545.5,9.697777778
earlylog,ura3,285.375,5.073333333
earlylog,ura3,263.875,4.691111111
earlylog,ura3,307.625,5.468888889
earlylog,ura3,318,5.653333333
earlylog,ura3,227.625,4.046666667
earlylog,ura3,212.125,3.771111111
earlylog,ura3,816.125,14.50888889
earlylog,ura3,343.375,6.104444444
earlylog,ura3,412.25,7.328888889
earlylog,ura3,385.625,6.855555556
earlylog,ura3,414,7.36
earlylog,ura3,293.25,5.213333333
earlylog,ura3,726.875,12.92222222
earlylog,ura3,178.75,3.177777778
earlylog,ura3,320.75,5.702222222
earlylog,ura3,430.625,7.655555556
earlylog,ura3,565.25,10.04888889
earlylog,ura3,502.375,8.931111111
earlylog,ura3,890.25,15.82666667
earlylog,ura3,411.25,7.311111111
earlylog,ura3,108.125,1.922222222
earlylog,ura3,450.375,8.006666667
earlylog,ura3,241.125,4.286666667
earlylog,ura3,282.5,5.022222222
earlylog,ura3,194.25,3.453333333
earlylog,ura3,297.5,5.288888889
earlylog,ura3,391.125,6.953333333
earlylog,ura3,410.375,7.295555556
earlylog,ura3,330.5,5.875555556
earlylog,ura3,335.625,5.966666667
earlylog,ura3,271.5,4.826666667
earlylog,ura3,152.375,2.708888889
earlylog,ura3,757.5,13.46666667
earlylog,ura3,409.5,7.28
earlylog,ura3,500.375,8.895555556
earlylog,ura3,265.25,4.715555556
earlylog,ura3,311,5.528888889
earlylog,ura3,205.625,3.655555556
earlylog,ura3,459.75,8.173333333
earlylog,ura3,519,9.226666667
earlylog,ura3,249.375,4.433333333
earlylog,ura3,195.875,3.482222222
earlylog,ura3,220.375,3.917777778
earlylog,ura3,254.5,4.524444444
earlylog,ura3,646.375,11.49111111
earlylog,ura3,290.875,5.171111111
earlylog,ura3,159.375,2.833333333
earlylog,ura3,413.5,7.351111111
earlylog,ura3,328.125,5.833333333
earlylog,ura3,253.75,4.511111111
earlylog,ura3,197.625,3.513333333
earlylog,ura3,276.25,4.911111111
earlylog,ura3,338.25,6.013333333
earlylog,ura3,359.5,6.391111111
earlylog,ura3,390.5,6.942222222
earlylog,ura3,493,8.764444444
earlylog,ura3,281,4.995555556
earlylog,ura3,234.875,4.175555556
earlylog,ura3,154.625,2.748888889
earlylog,ura3,366.25,6.511111111
earlylog,ura3,209.625,3.726666667
earlylog,ura3,482.5,8.577777778
earlylog,ura3,157,2.791111111
earlylog,ura3,221.5,3.937777778
