Experiment,Threshold,Strain,Replicate,Area_px,Circularity,Length_px,Area_micron,Length_micron
20170601,-5,EV,D,316.92188,0.93344116,23.774675,5.634166756,3.169956667
20170601,-5,EV,D,242.15625,0.8997075,22.130562,4.305,2.9507416
20170601,-5,EV,D,291.125,0.9696153,21.265139,5.175555556,2.835351867
20170601,-5,EV,D,198.25781,0.984919,16.984045,3.524583289,2.264539333
20170601,-5,EV,D,247.9585,0.93764055,21.37518,4.408151111,2.850024
20170601,-5,EV,D,209.10059,0.9863966,17.682718,3.717343822,2.357695733
20170601,-5,EV,D,223.00977,0.983662,18.492708,3.964618133,2.4656944
20170601,-5,EV,D,311.88477,0.98320997,21.151402,5.544618133,2.820186933
20170601,-5,EV,D,399.76465,0.95534235,26.41893,7.106927111,3.522524
20170601,-5,EV,D,273.45508,0.97370994,20.654032,4.861423644,2.753870933
20170601,-5,EV,D,331.76562,0.92471683,24.507086,5.898055467,3.267611467
20170601,-5,EV,D,266.47266,0.9832624,19.833155,4.737291733,2.644420667
20170601,-5,EV,D,261.4082,0.89851475,23.321558,4.647256889,3.109541067
20170601,-5,EV,D,346.34766,0.970659,22.662361,6.157291733,3.021648133
20170601,-5,EV,D,492.6953,0.97923106,26.261532,8.759027556,3.5015376
20170601,-5,EV,D,202.28613,0.9937102,16.459803,3.596197867,2.1946404
20170601,-5,EV,D,334.42603,0.98602104,22.31817,5.945351644,2.975756
20170601,-5,EV,D,285.04297,0.97672665,20.957022,5.067430578,2.7942696
20170601,-5,EV,D,295.59375,0.9476282,21.753649,5.255,2.900486533
20170601,-5,EV,D,337.89844,0.8766212,26.18171,6.007083378,3.490894667
20170601,-5,EV,D,144.22461,0.9894903,14.385145,2.563993067,1.918019333
20170601,-5,EV,D,224.47656,0.9919329,17.620855,3.9906944,2.349447333
20170601,-5,EV,D,304.03906,0.9736844,21.86447,5.405138844,2.915262667
20170601,-5,EV,D,366.8164,0.9404365,25.019796,6.521180444,3.3359728
20170601,-5,EV,D,322.85938,0.97736293,22.141693,5.739722311,2.952225733
20170601,-5,EV,D,326.18555,0.9414214,24.576536,5.798854222,3.276871467
20170601,-5,EV,D,242.5918,0.9815929,19.136936,4.312743111,2.551591467
20170601,-5,EV,D,305.95312,0.9836545,20.569368,5.439166578,2.7425824
20170601,-5,EV,D,356.65625,0.9514209,24.688059,6.340555556,3.2917412
20170601,-5,EV,D,302.875,0.8376586,26.814865,5.384444444,3.575315333
20170601,-5,EV,D,248.31836,0.99205077,18.480991,4.414548622,2.464132133
20170601,-5,EV,D,187.73438,0.9913061,16.273186,3.337500089,2.169758133
20170601,-5,EV,D,260.625,0.94688165,21.33424,4.633333333,2.844565333
20170601,-5,EV,D,262.64062,0.9840572,20.096573,4.669166578,2.679543067
20170601,-5,EV,D,157.53125,0.9931901,14.929299,2.800555556,1.9905732
20170601,-5,EV,D,395.21094,0.9437663,26.25805,7.025972267,3.501073333
20170601,-5,EV,D,297.875,0.9743589,21.449266,5.295555556,2.859902133
20170601,-5,EV,D,241.35938,0.9895247,18.743698,4.290833422,2.499159733
20170601,-5,EV,D,279.69922,0.9704214,20.427427,4.972430578,2.723656933
20170601,-5,EV,D,292.3125,0.982641,20.396526,5.196666667,2.7195368
20170601,-5,EV,D,267.98828,0.9814555,20.225597,4.764236089,2.696746267
20170601,-5,EV,D,323.5625,0.9117253,24.829716,5.752222222,3.3106288
20170601,-5,EV,D,152.13281,0.9866648,14.915288,2.704583289,1.988705067
20170601,-5,EV,D,277.85938,0.98029923,20.62273,4.939722311,2.749697333
20170601,-5,EV,D,194.07031,0.96352226,18.258114,3.450138844,2.4344152
20170601,-5,EV,D,225.54297,0.9432349,20.42978,4.0096528,2.723970667
20170601,-5,EV,D,347.51562,0.94926864,23.283268,6.178055467,3.104435733
20170601,-5,EV,D,237.79688,0.9656954,19.564606,4.227500089,2.608614133
20170601,-5,EV,D,220.57812,0.9736996,18.885698,3.9213888,2.518093067
20170601,-5,EV,D,200.42578,0.95435476,18.65764,3.563124978,2.487685333
20170601,-5,EV,D,196.46875,0.98880893,16.55936,3.492777778,2.207914667
20170601,-5,EV,D,211.1875,0.9224366,20.637518,3.754444444,2.751669067
20170601,-5,EV,D,203.25,0.9912048,16.789846,3.613333333,2.238646133
20170601,-5,EV,D,205.15039,0.9889371,16.974564,3.647118044,2.2632752
20170601,-5,EV,D,194.4375,0.9878707,16.411058,3.456666667,2.188141067
20170601,-5,EV,D,259.65625,0.9929894,19.018389,4.616111111,2.5357852
20170601,-5,EV,D,242.1836,0.9858734,18.93566,4.305486222,2.524754667
20170601,-5,EV,D,225.01562,0.9643135,19.347042,4.000277689,2.5796056
20170601,-5,EV,D,228.67188,0.9322619,20.73204,4.065277867,2.764272
20170601,-5,EV,D,165.42188,0.9891125,15.71191,2.940833422,2.094921333
20170601,-5,EV,D,237.83203,0.9688638,19.744944,4.228124978,2.6326592
20170601,-5,EV,D,359.89062,0.9417882,24.102488,6.398055467,3.213665067
20170601,-5,EV,D,266.48438,0.9816995,20.198406,4.737500089,2.6931208
20170601,-5,EV,D,300.70312,0.96700686,22.300112,5.345833244,2.973348267
20170601,-5,EV,D,294.9375,0.95775276,21.976063,5.243333333,2.930141733
20170601,-5,EV,D,261.5625,0.9810104,20.04787,4.65,2.673049333
20170601,-5,EV,D,224.03125,0.9859891,17.834814,3.982777778,2.3779752
20170601,-5,EV,D,265.8125,0.96188235,20.435547,4.725555556,2.7247396
20170601,-5,EV,D,218.5,0.9947848,17.076561,3.884444444,2.2768748
20170601,-5,EV,D,209.33984,0.98610073,17.743961,3.721597156,2.365861467
20170601,-5,EV,D,168.76562,0.9952403,14.952546,3.000277689,1.9936728
20170601,-5,EV,D,224.71875,0.9859611,17.939732,3.995,2.391964267
20170601,-5,EV,D,420.09375,0.9532846,26.305637,7.468333333,3.507418267
20170601,-5,EV,D,330.04688,0.8942398,26.486275,5.867500089,3.531503333
20170601,-5,EV,D,232.35938,0.9609146,19.261753,4.130833422,2.568233733
20170601,-5,EV,D,291.3125,0.97603667,20.983488,5.178888889,2.7977984
20170601,-5,EV,D,134.90625,0.9726478,14.507527,2.398333333,1.934336933
20170601,-5,EV,D,149.92188,0.962054,15.823881,2.665277867,2.1098508
20170601,-5,EV,D,309.63,0.9401168,23.06639,5.504533333,3.075518667
20170601,-5,EV,D,262.42554,0.97006935,20.679977,4.665342933,2.757330267
20170601,-5,EV,D,248.69824,0.9760336,19.213675,4.421302044,2.561823333
20170601,-5,EV,D,440.28516,0.9590227,25.36932,7.827291733,3.382576
20170601,-5,EV,D,321.9297,0.88628596,26.65047,5.723194667,3.553396
20170601,-5,EV,D,340.48438,0.9544163,22.933348,6.053055644,3.057779733
20170601,-5,EV,D,474.8828,0.96804357,27.609257,8.442360889,3.681234267
20170601,-5,EV,D,246.94238,0.96438855,20.638159,4.390086756,2.751754533
20170601,-5,EV,D,304.21094,0.9731762,21.213673,5.408194489,2.828489733
20170601,-5,EV,D,205.12964,0.94655377,19.377188,3.646749156,2.583625067
20170601,-5,EV,D,406.66797,0.9720737,25.321695,7.2296528,3.376226
20170601,-5,EV,D,186.125,0.9821676,16.237715,3.308888889,2.165028667
20170601,-5,EV,D,320.6875,0.9687781,21.617668,5.701111111,2.882355733
20170601,-5,EV,D,197.2539,0.9657054,18.094666,3.506736,2.412622133
20170601,-5,EV,D,209.17578,0.98533076,17.292225,3.718680533,2.30563
20170601,-5,EV,D,258.33594,0.98559475,18.940882,4.592638933,2.525450933
20170601,-5,EV,D,293.17188,0.9804249,20.695423,5.211944533,2.759389733
20170601,-5,EV,D,306.2539,0.97556835,21.580284,5.444513778,2.8773712
20170601,-5,EV,D,243.2793,0.9899304,18.15787,4.324965333,2.421049333
20170601,-5,EV,D,233.7539,0.98495364,18.84139,4.155624889,2.512185333
20170601,-5,EV,D,322.5,0.95772856,22.957047,5.733333333,3.0609396
20170601,-5,EV,D,432.14844,0.91012716,28.538761,7.682638933,3.805168133
20170601,-5,EV,D,233.53906,0.9806133,18.429396,4.151805511,2.4572528
20170601,-5,EV,D,467.42188,0.85795516,32.230858,8.309722311,4.297447733
20170601,-5,EV,D,308.5547,0.9715523,22.002312,5.485416889,2.9336416
20170601,-5,EV,D,284.07227,0.9573819,21.595009,5.050173689,2.879334533
20170601,-5,EV,D,212.84766,0.9841499,17.159727,3.7839584,2.2879636
20170601,-5,EV,D,266.27344,0.96209633,20.979525,4.733750044,2.79727
20170601,-5,EV,D,266.9297,0.9620447,20.019,4.745416889,2.6692
20170601,-5,EV,D,407.47656,0.9676062,25.248571,7.244027733,3.366476133
20170601,-5,EV,D,178.89844,0.9904377,15.881561,3.180416711,2.117541467
20170601,-5,EV,D,329.96094,0.94711524,22.659515,5.865972267,3.021268667
20170601,-5,EV,D,265.55225,0.95601064,20.998283,4.720928889,2.799771067
20170601,-5,EV,D,171.04688,0.98817945,15.896037,3.040833422,2.1194716
20170601,-5,EV,D,205.79688,0.99332094,16.62803,3.6586112,2.217070667
20170601,-5,EV,D,286.8047,0.9630099,21.875029,5.098750222,2.916670533
20170601,-5,EV,D,195.96875,0.967564,17.796701,3.483888889,2.372893467
20170601,-5,EV,D,342.25,0.97383064,23.10292,6.084444444,3.080389333
20170601,-5,EV,D,155.98047,0.9905397,14.459792,2.772986133,1.927972267
20170601,-5,EV,D,375.6328,0.99007756,22.720116,6.677916444,3.0293488
20170601,-5,EV,D,221.85547,0.96678954,19.209332,3.944097244,2.561244267
20170601,-5,EV,D,322.0166,0.9471823,23.390762,5.724739556,3.118768267
20170601,-5,EV,D,215.375,0.9774652,17.947023,3.828888889,2.3929364
20170601,-5,EV,D,146.75,0.98902434,14.368025,2.608888889,1.915736667
20170601,-5,EV,D,329.53906,0.9805094,21.038229,5.858472178,2.8050972
20170601,-5,EV,D,227.65625,0.9887221,17.660254,4.047222222,2.354700533
20170601,-5,EV,D,149.53125,0.9826363,14.666923,2.658333333,1.955589733
20170601,-5,EV,D,278.21875,0.9861981,19.699705,4.946111111,2.626627333
20170601,-5,EV,D,356.2666,0.93662745,25.640322,6.333628444,3.4187096
20170601,-5,EV,D,230.72656,0.98065084,18.74279,4.101805511,2.499038667
20170601,-5,EV,D,295.09375,0.9849056,20.626995,5.246111111,2.750266
20170601,-5,EV,D,305.64062,0.9659302,22.720575,5.433611022,3.02941
20170601,-5,EV,D,345.59375,0.9815695,22.631447,6.143888889,3.017526267
20170601,-5,EV,D,249.57812,0.98928154,18.905441,4.436944356,2.520725467
20170601,-5,EV,D,298.03125,0.8697615,22.95763,5.298333333,3.061017333
20170601,-5,EV,D,491.03516,0.6765743,38.562202,8.729513956,5.141626933
20170601,-5,EV,D,275.04688,0.9857687,19.303211,4.889722311,2.573761467
20170601,-5,EV,D,239.49023,0.97584397,18.678629,4.257604089,2.490483867
20170601,-5,EV,D,200.10938,0.9668581,18.05662,3.557500089,2.407549333
20170601,-5,EV,D,207.64551,0.9926413,17.156693,3.691475733,2.287559067
20170601,-5,EV,D,198.59375,0.98960197,16.73551,3.530555556,2.231401333
20170601,-5,EV,D,507.59375,0.9452675,28.318039,9.023888889,3.775738533
20170601,-5,EV,D,338.65625,0.96285355,24.27941,6.020555556,3.237254667
20170601,-5,EV,D,401.59375,0.8502184,27.444494,7.139444444,3.659265867
20170601,-5,EV,D,317.3125,0.96803385,22.638443,5.641111111,3.018459067
20170601,-5,EV,D,253.92188,0.9774486,19.575417,4.514166756,2.6100556
20170601,-5,EV,D,187.8125,0.96786046,17.175772,3.338888889,2.290102933
20170601,-5,EV,D,222.125,0.98148537,17.674078,3.948888889,2.356543733
20170601,-5,EV,D,198.42188,0.9803956,17.554897,3.527500089,2.340652933
20170601,-5,EV,D,352.28125,0.94770885,24.809963,6.262777778,3.307995067
20170601,-5,EV,D,279.9375,0.9543031,22.016525,4.976666667,2.935536667
20170601,-5,EV,D,205.4375,0.9756467,17.663748,3.652222222,2.3551664
20170601,-5,EV,D,156.70312,0.97909194,15.404642,2.785833244,2.053952267
20170601,-5,EV,D,465.10938,0.9608995,26.179007,8.2686112,3.490534267
20170601,-5,EV,D,219.1875,0.9836267,17.55139,3.896666667,2.340185333
20170601,-5,EV,D,208.78125,0.9328915,19.908575,3.711666667,2.654476667
20170601,-5,EV,D,353.75,0.97420913,22.654951,6.288888889,3.020660133
20170601,-5,EV,D,246.53125,0.98287874,18.975262,4.382777778,2.530034933
20170601,-5,EV,D,261.71094,0.99238986,18.946686,4.652638933,2.5262248
20170601,-5,EV,D,190.4375,0.9735043,17.375916,3.385555556,2.3167888
20170601,-5,EV,D,283.71875,0.98102045,19.976583,5.043888889,2.6635444
20170601,-5,EV,D,196.94531,0.9880364,17.011314,3.501249956,2.2681752
20170601,-5,EV,D,180.49219,0.90700233,19.368092,3.208750044,2.582412267
20170601,-5,EV,D,152.14062,0.9728745,15.356737,2.704722133,2.047564933
20170601,-5,EV,D,125.01367,0.9899132,13.488814,2.222465244,1.798508533
20170601,-5,EV,D,150.03906,0.952079,16.134272,2.667361067,2.151236267
20170601,-5,EV,D,177.73438,0.8709125,20.312532,3.159722311,2.7083376
20170601,-5,EV,D,120.578125,0.9448617,14.9939165,2.143611111,1.999188867
20170601,-5,EV,D,255.04688,0.96798235,19.15286,4.534166756,2.553714667
20170601,-5,EV,D,290.45752,0.91200024,24.053083,5.163689244,3.207077733
20170601,-5,EV,D,177.52734,0.97761106,16.617134,3.1560416,2.215617867
20170601,-5,EV,D,265.85742,0.9484776,21.292854,4.726354133,2.8390472
20170601,-5,EV,D,362.0625,0.89769846,26.918922,6.436666667,3.5891896
20170601,-5,EV,D,216.8711,0.95371836,19.044065,3.855486222,2.539208667
20170601,-5,EV,D,414.125,0.9796268,24.153475,7.362222222,3.220463333
20170601,-5,EV,D,76.75,0.8518452,12.923997,1.364444444,1.7231996
20170601,-5,EV,D,214.85938,0.95411247,18.788229,3.819722311,2.5050972
20170601,-5,EV,D,259.4453,0.9076656,22.077488,4.612360889,2.943665067
20170601,-5,EV,D,249.5625,0.9450421,19.745695,4.436666667,2.632759333
20170601,-5,EV,D,407.8828,0.89790833,25.613314,7.251249778,3.415108533
20170601,-5,EV,D,157.39844,0.86472476,17.648954,2.798194489,2.353193867
20170601,-5,EV,D,227.25,0.8715298,22.626766,4.04,3.016902133
20170601,-5,EV,D,206.96875,0.9609133,18.405056,3.679444444,2.454007467
20170601,-5,EV,D,361.125,0.9591138,22.438612,6.42,2.991814933
20170601,-5,EV,D,283.03125,0.94119805,20.773626,5.031666667,2.7698168
20170601,-5,EV,D,209.5625,0.92420363,18.090488,3.725555556,2.412065067
20170601,-5,EV,D,288.4629,0.915549,22.474787,5.128229333,2.996638267
20170601,-5,EV,D,289.78564,0.98560137,20.359493,5.151744711,2.714599067
20170601,-5,EV,D,279.79492,0.89424247,24.22488,4.974131911,3.229984
20170601,-5,EV,D,332.80078,0.94902754,24.412302,5.916458311,3.2549736
20170601,-5,EV,D,327.96094,0.99014705,21.197453,5.830416711,2.826327067
20170601,-5,EV,D,344.14648,0.95973384,24.11118,6.118159644,3.214824
20170601,-5,EV,D,382.26562,0.81208956,30.658619,6.795833244,4.087815867
20170601,-5,EV,D,250.4336,0.98411524,19.110937,4.452152889,2.548124933
20170601,-5,EV,D,314.7871,0.98045516,21.924238,5.596215111,2.923231733
20170601,-5,EV,D,406.53125,0.95500845,27.068739,7.227222222,3.6091652
20170601,-5,EV,D,233.52539,0.9894228,17.925577,4.151562489,2.390076933
20170601,-5,EV,D,226.03125,0.9844389,18.00154,4.018333333,2.400205333
20170601,-5,EV,D,305.16895,0.9695041,21.97844,5.425225778,2.930458667
20170601,-5,EV,D,309.0586,0.9847269,21.106766,5.494375111,2.814235467
20170601,-5,EV,D,245.57031,0.98453385,18.529375,4.3656944,2.470583333
20170601,-5,EV,D,256.17773,0.9558845,20.749662,4.554270756,2.7666216
20170601,-5,EV,D,285.3789,0.9701691,21.540354,5.073402667,2.8720472
20170601,-5,EV,D,185.28516,0.994346,15.753338,3.2939584,2.100445067
20170601,-5,EV,D,252.3164,0.9763041,20.094198,4.485624889,2.6792264
20170601,-5,EV,D,288.03906,0.9802302,20.37689,5.1206944,2.716918667
20170601,-5,EV,D,357.92578,0.96144503,23.819527,6.363124978,3.175936933
20170601,-5,EV,D,277.4922,0.9796771,20.225605,4.933194667,2.696747333
20170601,-5,EV,D,221.33984,0.9918911,17.742641,3.934930489,2.365685467
20170601,-5,EV,D,152.875,0.9834867,15.208501,2.717777778,2.027800133
20170601,-5,EV,D,285.85938,0.9586915,22.184004,5.081944533,2.9578672
20170601,-5,EV,D,329.64062,0.9838118,21.326796,5.860277689,2.8435728
20170601,-5,EV,D,337.30078,0.8826298,27.3009,5.996458311,3.64012
20170601,-5,EV,D,155.17188,0.9911208,14.521299,2.7586112,1.9361732
20170601,-5,EV,D,255.25,0.9442527,21.603,4.537777778,2.8804
20170601,-5,EV,D,270.6172,0.9884455,19.094568,4.810972444,2.5459424
20170601,-5,EV,D,224.40625,0.9646262,19.404282,3.989444444,2.5872376
20170601,-5,EV,D,203.40625,0.99399173,16.7811,3.616111111,2.23748
20170601,-5,EV,D,281.16016,0.9946547,19.9039,4.998402844,2.653853333
20170601,-5,EV,D,268.125,0.90614367,23.843243,4.766666667,3.179099067
20170601,-5,EV,D,267.51562,0.9936246,18.922403,4.755833244,2.522987067
20170601,-5,EV,D,340.51562,0.94653106,23.73427,6.053611022,3.164569333
20170601,-5,EV,D,284.625,0.9467656,22.472557,5.06,2.996340933
20170601,-5,EV,D,204.32422,0.9431772,19.632582,3.632430578,2.6176776
20170601,-5,EV,D,148.85156,0.9893906,14.441723,2.646249956,1.925563067
20170601,-5,EV,D,304.6875,0.97035426,21.908579,5.416666667,2.921143867
20170601,-5,EV,D,153.375,0.99061257,14.722732,2.726666667,1.963030933
20170601,-5,EV,D,262.625,0.97714245,20.079746,4.668888889,2.677299467
20170601,-5,EV,D,371.01562,0.9244627,26.614319,6.595833244,3.548575867
20170601,-5,EV,D,176.26172,0.9883208,16.134188,3.133541689,2.151225067
20170601,-5,EV,D,334.46875,0.9241589,25.664404,5.946111111,3.421920533
20170601,-5,EV,D,186.36719,0.98246074,16.580229,3.313194489,2.2106972
20170601,-5,EV,D,188.23438,0.9843324,16.722935,3.346388978,2.229724667
20170601,-5,EV,D,275.1875,0.89599305,23.236061,4.892222222,3.098141467
20170601,-5,EV,D,164.82031,0.9939982,15.053706,2.930138844,2.0071608
20170601,-5,EV,D,154.9414,0.984781,15.152597,2.754513778,2.020346267
20170601,-5,EV,D,235.78125,0.9566598,20.184938,4.191666667,2.691325067
20170601,-5,EV,D,150.66992,0.98849475,14.887588,2.678576356,1.985011733
20170601,-5,EV,D,268.60547,0.97486836,20.893143,4.775208356,2.7857524
20170601,-5,EV,D,155.72656,0.98642284,15.290312,2.768472178,2.038708267
20170601,-5,EV,D,199.3125,0.9785958,16.548546,3.543333333,2.2064728
20170601,-5,EV,D,285.73438,0.9654621,21.536795,5.079722311,2.871572667
20170601,-5,EV,D,212.82812,0.9829287,17.525797,3.783611022,2.336772933
20170601,-5,EV,D,331.0625,0.9674596,23.164259,5.885555556,3.088567867
20170601,-5,EV,D,252.47656,0.9768904,19.962864,4.488472178,2.6617152
20170601,-5,EV,D,240.91602,0.9788696,18.989527,4.282951467,2.531936933
20170601,-5,EV,D,288.8203,0.9634182,22.133146,5.134583111,2.951086133
20170601,-5,EV,D,229.28125,0.9813781,18.009523,4.076111111,2.401269733
20170601,-5,EV,D,197.71875,0.97797817,17.47428,3.515,2.329904
20170601,-5,EV,D,202.21875,0.967586,17.3958,3.595,2.31944
20170601,-5,EV,D,260.9375,0.98216605,19.80166,4.638888889,2.640221333
20170601,-5,EV,D,236.34766,0.97897315,18.949242,4.201736178,2.5265656
20170601,-5,EV,D,254.21094,0.9741236,19.241169,4.5193056,2.5654892
20170601,-5,EV,D,251.8125,0.9797725,19.03071,4.476666667,2.537428
20170601,-5,EV,D,159,0.9751118,15.4788685,2.826666667,2.063849133
20170601,-5,EV,D,191.74902,0.9859911,16.617142,3.408871467,2.215618933
20170601,-5,EV,D,397.21875,0.96346205,25.02714,7.061666667,3.336952
20170601,-5,EV,D,253.57812,0.9943761,18.61772,4.508055467,2.482362667
20170601,-5,EV,D,391.1875,0.9013316,27.642714,6.954444444,3.6856952
20170601,-5,EV,D,201.55078,0.9448912,19.287842,3.583124978,2.571712267
20170601,-5,EV,D,238.21875,0.95215034,20.163898,4.235,2.688519733
20170601,-5,EV,D,282.34375,0.9778569,20.736336,5.019444444,2.7648448
20170601,-5,EV,D,173.04688,0.9755074,16.466816,3.076388978,2.195575467
20170601,-5,EV,D,251.28125,0.9661434,20.27549,4.467222222,2.703398667
20170601,-5,EV,D,241.03125,0.979958,19.019081,4.285,2.535877467
20170601,-5,EV,D,302.57812,0.910468,24.450584,5.379166578,3.260077867
20170601,-5,EV,D,294.5625,0.8672355,26.300346,5.236666667,3.5067128
20170601,-5,EV,D,387.59375,0.8784454,29.26542,6.890555556,3.902056
20170601,-5,EV,D,147.33594,0.98414946,14.578832,2.6193056,1.943844267
20170601,-5,EV,D,220.71875,0.9857717,18.097607,3.923888889,2.413014267
20170601,-5,EV,D,201.125,0.95874065,18.284103,3.575555556,2.4378804
20170601,-5,EV,D,328.84375,0.92618257,24.863598,5.846111111,3.3151464
20170601,-5,EV,D,189.29688,0.9647074,17.816154,3.365277867,2.3754872
20170601,-5,EV,D,185.64062,0.9873525,16.681614,3.300277689,2.2242152
20170601,-5,EV,D,164.74707,0.9897359,15.439094,2.9288368,2.058545867
20170601,-5,EV,D,189.75,0.9806362,16.871632,3.373333333,2.249550933
20170601,-5,EV,D,266.90625,0.9858985,19.591269,4.745,2.6121692
20170601,-5,EV,D,276.03125,0.95880735,21.485054,4.907222222,2.864673867
20170601,-5,EV,D,277.71875,0.9552494,21.91659,4.937222222,2.922212
20170601,-5,EV,D,206.54688,0.87854755,21.026283,3.671944533,2.8035044
20170601,-5,EV,D,149.96094,0.97958755,15.298421,2.665972267,2.039789467
20170601,-5,EV,D,210.03906,0.8371569,21.620384,3.734027733,2.882717867
20170601,-5,EV,D,167.54688,0.9599233,17.198149,2.9786112,2.293086533
20170601,-5,EV,D,112.15234,0.983396,13.116653,1.993819378,1.748887067
20170601,-5,EV,D,180.86719,0.9237789,18.910767,3.215416711,2.5214356
20170601,-5,EV,D,131.60156,0.9499097,15.526994,2.339583289,2.070265867
20170601,-5,EV,D,176.33789,0.93568337,18.266527,3.134895822,2.435536933
20170601,-5,EV,D,84.44531,0.97463524,11.650753,1.501249956,1.553433733
20170601,-5,EV,D,129.75,0.9914493,13.33482,2.306666667,1.777976
